speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
-0.28386919243686626,0.5379066358057073,-0.8323463840364094,0.9425197584560238,1.418690734837946,-0.9797958971132711,0.9797958971132711,710.1473286785683
-0.3028053902120251,0.5077315814104029,-0.8695074124299242,0.680935688149888,1.4184618842582966,-0.9797958971132711,0.9797958971132711,398.76041884003695
-0.3043198135785435,0.4880265915338364,-0.7813336138725552,0.9814093228992739,1.4177741743671235,-0.9797958971132711,0.9797958971132711,322.44806779957787
-0.2796247167271755,0.6978607027078,-0.7670954902115434,1.00497865906955,1.4172272861531154,-0.9797958971132711,0.9797958971132711,563.0515787538496
-0.28155178825631955,0.6863943833826531,-0.8215887287307951,1.1115763070218596,1.4168952162445188,-0.9797958971132711,0.9797958971132711,575.6539284629233
-0.2860230447537078,0.6802503087047178,-0.7723829866209665,1.2402326619990256,1.4164889743629652,-0.9797958971132711,0.9797958971132711,372.8024262759805
-0.2711442566450351,0.8911872936723435,-0.7415181205354618,1.3416916439778641,1.4155582017851434,-0.9797958971132711,0.9797958971132711,338.7679377724014
-0.2638220570195481,0.9801504958479889,-0.7247814083630144,1.4127533853337864,1.4150428028004973,-0.9797958971132711,0.9797958971132711,545.4178233258359
-0.25562785980114366,0.9433946543580893,-0.7214197147587288,1.437537942584404,1.41479565173452,-0.9797958971132711,0.9797958971132711,679.1466558403297
-0.25400114759662634,0.9494910674885304,-0.7142290076090347,1.462426607510018,1.414271728152879,-0.9797958971132711,0.9797958971132711,385.4732687666875
-0.24092188093426645,1.017599357589478,-0.6732064122476776,1.4581853410409527,1.4136388986059834,-0.9797958971132711,0.9797958971132711,412.50762450346497
-0.23704954819407928,1.025307620927989,-0.6681298277320168,1.4675164930342017,1.4133214915500671,-0.9797958971132711,0.9797958971132711,640.0796016161745
-0.2273934803503442,0.9682588663939878,-0.6102266709223253,1.4323601128184622,1.4129324190925208,-0.9797958971132711,0.9797958971132711,437.1318758008335
-0.2123156197535937,0.9677569024936044,-0.5897853672269893,1.448346920501243,1.4123214744506143,-0.9797958971132711,0.9797958971132711,389.9764950758097
-0.1999637342589929,0.9327865763818062,-0.6148200705466864,1.4366662229834233,1.4119087669812462,-0.9797958971132711,0.9797958971132711,511.0606724201094
-0.19178523648753024,0.944234033201346,-0.6432786132591216,1.4352742758313444,1.411464184999979,-0.9797958971132711,0.9797958971132711,510.9978036109839
-0.18935915441374368,0.9460059680830245,-0.69656498522374,1.427083644568874,1.4111394968424944,-0.9797958971132711,0.9797958971132711,618.2758692482493
-0.19033023837857374,0.9476389640191836,-0.6824712528881876,1.424995006281179,1.4108159961357436,-0.9797958971132711,0.9797958971132711,525.6279679043197
-0.18509232851609725,0.9322626286210929,-0.6052700026621085,1.5285971227322357,1.410304097991209,-0.9797958971132711,0.9797958971132711,364.59579942402047
